Latitude, Longitude, ID, Year ID, Year, Month, Month Day, Year Day, Hour, Wind, Pressure, Category
8.8, -41.9, 1143, 1, 1990, 7, 22, 234, 6, 25.0, 1010.0, 0
8.9, -43.2, 1143, 1, 1990, 7, 22, 234, 12, 25.0, 1010.0, 0
9.3, -44.6, 1143, 1, 1990, 7, 22, 234, 18, 25.0, 1010.0, 0
9.3, -46.4, 1143, 1, 1990, 7, 23, 235, 0, 25.0, 1010.0, 0
9.2, -48.4, 1143, 1, 1990, 7, 23, 235, 6, 25.0, 1010.0, 0
9.2, -50.3, 1143, 1, 1990, 7, 23, 235, 12, 25.0, 1010.0, 0
9.4, -52.1, 1143, 1, 1990, 7, 23, 235, 18, 25.0, 1009.0, 0
9.7, -53.7, 1143, 1, 1990, 7, 24, 236, 0, 30.0, 1008.0, 0
10.1, -55.3, 1143, 1, 1990, 7, 24, 236, 6, 30.0, 1007.0, 0
10.5, -56.8, 1143, 1, 1990, 7, 24, 236, 12, 35.0, 1006.0, 0
10.8, -58.5, 1143, 1, 1990, 7, 24, 236, 18, 35.0, 1005.0, 0
11.1, -60.0, 1143, 1, 1990, 7, 25, 237, 0, 40.0, 1004.0, 0
11.7, -61.3, 1143, 1, 1990, 7, 25, 237, 6, 45.0, 1003.0, 0
12.4, -62.5, 1143, 1, 1990, 7, 25, 237, 12, 50.0, 1001.0, 0
13.1, -63.7, 1143, 1, 1990, 7, 25, 237, 18, 60.0, 995.0, 0
13.7, -65.0, 1143, 1, 1990, 7, 26, 238, 0, 60.0, 997.0, 0
14.2, -66.4, 1143, 1, 1990, 7, 26, 238, 6, 50.0, 1000.0, 0
14.8, -67.9, 1143, 1, 1990, 7, 26, 238, 12, 45.0, 1002.0, 0
15.6, -69.8, 1143, 1, 1990, 7, 26, 238, 18, 40.0, 1007.0, 0
16.2, -71.8, 1143, 1, 1990, 7, 27, 239, 0, 35.0, 1009.0, 0
16.6, -73.8, 1143, 1, 1990, 7, 27, 239, 6, 30.0, 1010.0, 0
16.5, -75.6, 1143, 1, 1990, 7, 27, 239, 12, 30.0, 1010.0, 0
34.0, -75.0, 1144, 2, 1990, 7, 24, 236, 12, 20.0, 1012.0, 0
33.6, -73.8, 1144, 2, 1990, 7, 24, 236, 18, 20.0, 1013.0, 0
33.0, -72.7, 1144, 2, 1990, 7, 25, 237, 0, 20.0, 1013.0, 0
32.1, -71.9, 1144, 2, 1990, 7, 25, 237, 6, 20.0, 1013.0, 0
31.2, -71.8, 1144, 2, 1990, 7, 25, 237, 12, 20.0, 1012.0, 0
30.7, -72.2, 1144, 2, 1990, 7, 25, 237, 18, 25.0, 1011.0, 0
30.5, -72.8, 1144, 2, 1990, 7, 26, 238, 0, 25.0, 1010.0, 0
30.3, -73.4, 1144, 2, 1990, 7, 26, 238, 6, 25.0, 1010.0, 0
30.1, -74.0, 1144, 2, 1990, 7, 26, 238, 12, 25.0, 1010.0, 0
29.8, -74.6, 1144, 2, 1990, 7, 26, 238, 18, 25.0, 1010.0, 0
29.6, -75.2, 1144, 2, 1990, 7, 27, 239, 0, 25.0, 1009.0, 0
29.3, -75.6, 1144, 2, 1990, 7, 27, 239, 6, 30.0, 1008.0, 0
29.1, -75.8, 1144, 2, 1990, 7, 27, 239, 12, 30.0, 1008.0, 0
28.8, -76.0, 1144, 2, 1990, 7, 27, 239, 18, 30.0, 1007.0, 0
28.6, -75.8, 1144, 2, 1990, 7, 28, 240, 0, 35.0, 1005.0, 0
28.8, -75.4, 1144, 2, 1990, 7, 28, 240, 6, 40.0, 1003.0, 0
29.1, -74.8, 1144, 2, 1990, 7, 28, 240, 12, 45.0, 1000.0, 0
29.6, -74.2, 1144, 2, 1990, 7, 28, 240, 18, 55.0, 995.0, 0
30.2, -73.6, 1144, 2, 1990, 7, 29, 241, 0, 65.0, 990.0, 0
30.8, -73.0, 1144, 2, 1990, 7, 29, 241, 6, 65.0, 988.0, 0
31.3, -72.2, 1144, 2, 1990, 7, 29, 241, 12, 65.0, 989.0, 0
31.9, -71.2, 1144, 2, 1990, 7, 29, 241, 18, 60.0, 990.0, 0
32.7, -70.2, 1144, 2, 1990, 7, 30, 242, 0, 60.0, 989.0, 0
33.7, -69.2, 1144, 2, 1990, 7, 30, 242, 6, 60.0, 987.0, 0
34.7, -68.3, 1144, 2, 1990, 7, 30, 242, 12, 65.0, 985.0, 0
35.7, -67.5, 1144, 2, 1990, 7, 30, 242, 18, 65.0, 979.0, 0
36.6, -67.0, 1144, 2, 1990, 7, 31, 243, 0, 70.0, 974.0, 0
37.5, -66.5, 1144, 2, 1990, 7, 31, 243, 6, 65.0, 975.0, 0
38.3, -65.9, 1144, 2, 1990, 7, 31, 243, 12, 65.0, 976.0, 0
39.0, -65.3, 1144, 2, 1990, 7, 31, 243, 18, 65.0, 977.0, 0
39.6, -64.5, 1144, 2, 1990, 8, 1, 244, 0, 65.0, 977.0, 0
40.3, -63.7, 1144, 2, 1990, 8, 1, 244, 6, 65.0, 977.0, 0
41.1, -62.7, 1144, 2, 1990, 8, 1, 244, 12, 65.0, 977.0, 0
42.4, -61.5, 1144, 2, 1990, 8, 1, 244, 18, 65.0, 975.0, 0
44.2, -60.5, 1144, 2, 1990, 8, 2, 245, 0, 70.0, 973.0, 0
46.0, -60.0, 1144, 2, 1990, 8, 2, 245, 6, 60.0, 978.0, 0
48.4, -60.0, 1144, 2, 1990, 8, 2, 245, 12, 55.0, 982.0, 0
10.1, -22.2, 1145, 3, 1990, 7, 31, 243, 0, 25.0, 1014.0, 0
10.4, -23.3, 1145, 3, 1990, 7, 31, 243, 6, 25.0, 1013.0, 0
10.8, -24.5, 1145, 3, 1990, 7, 31, 243, 12, 25.0, 1013.0, 0
11.1, -25.6, 1145, 3, 1990, 7, 31, 243, 18, 25.0, 1013.0, 0
11.5, -26.9, 1145, 3, 1990, 8, 1, 244, 0, 25.0, 1013.0, 0
12.2, -28.3, 1145, 3, 1990, 8, 1, 244, 6, 25.0, 1012.0, 0
13.4, -29.7, 1145, 3, 1990, 8, 1, 244, 12, 30.0, 1012.0, 0
14.6, -31.2, 1145, 3, 1990, 8, 1, 244, 18, 30.0, 1009.0, 0
15.4, -32.3, 1145, 3, 1990, 8, 2, 245, 0, 35.0, 1005.0, 0
16.1, -33.5, 1145, 3, 1990, 8, 2, 245, 6, 45.0, 1002.0, 0
16.7, -34.7, 1145, 3, 1990, 8, 2, 245, 12, 45.0, 1000.0, 0
17.4, -35.9, 1145, 3, 1990, 8, 2, 245, 18, 45.0, 1000.0, 0
18.1, -37.1, 1145, 3, 1990, 8, 3, 246, 0, 45.0, 1000.0, 0
18.8, -38.4, 1145, 3, 1990, 8, 3, 246, 6, 45.0, 1000.0, 0
19.3, -39.7, 1145, 3, 1990, 8, 3, 246, 12, 45.0, 1000.0, 0
19.8, -40.8, 1145, 3, 1990, 8, 3, 246, 18, 45.0, 1000.0, 0
20.4, -41.9, 1145, 3, 1990, 8, 4, 247, 0, 45.0, 1000.0, 0
21.2, -42.8, 1145, 3, 1990, 8, 4, 247, 6, 45.0, 1000.0, 0
22.0, -43.5, 1145, 3, 1990, 8, 4, 247, 12, 45.0, 1000.0, 0
22.8, -44.0, 1145, 3, 1990, 8, 4, 247, 18, 45.0, 1000.0, 0
23.6, -44.5, 1145, 3, 1990, 8, 5, 248, 0, 45.0, 1000.0, 0
24.4, -45.1, 1145, 3, 1990, 8, 5, 248, 6, 45.0, 1000.0, 0
25.3, -45.7, 1145, 3, 1990, 8, 5, 248, 12, 45.0, 1000.0, 0
26.1, -46.3, 1145, 3, 1990, 8, 5, 248, 18, 40.0, 1002.0, 0
26.6, -46.7, 1145, 3, 1990, 8, 6, 249, 0, 40.0, 1004.0, 0
26.8, -46.8, 1145, 3, 1990, 8, 6, 249, 6, 35.0, 1006.0, 0
26.9, -46.8, 1145, 3, 1990, 8, 6, 249, 12, 30.0, 1009.0, 0
26.9, -46.6, 1145, 3, 1990, 8, 6, 249, 18, 30.0, 1011.0, 0
26.9, -46.4, 1145, 3, 1990, 8, 7, 250, 0, 25.0, 1013.0, 0
26.9, -46.3, 1145, 3, 1990, 8, 7, 250, 6, 25.0, 1014.0, 0
26.8, -46.3, 1145, 3, 1990, 8, 7, 250, 12, 25.0, 1016.0, 0
13.2, -79.5, 1146, 4, 1990, 8, 4, 247, 0, 25.0, 1009.0, 0
13.9, -80.8, 1146, 4, 1990, 8, 4, 247, 6, 25.0, 1008.0, 0
14.8, -81.8, 1146, 4, 1990, 8, 4, 247, 12, 25.0, 1007.0, 0
15.7, -82.6, 1146, 4, 1990, 8, 4, 247, 18, 30.0, 1006.0, 0
16.6, -83.6, 1146, 4, 1990, 8, 5, 248, 0, 35.0, 1005.0, 0
17.4, -84.8, 1146, 4, 1990, 8, 5, 248, 6, 40.0, 1003.0, 0
18.3, -86.3, 1146, 4, 1990, 8, 5, 248, 12, 45.0, 1000.0, 0
19.1, -87.6, 1146, 4, 1990, 8, 5, 248, 18, 55.0, 994.0, 0
19.7, -88.7, 1146, 4, 1990, 8, 6, 249, 0, 45.0, 1000.0, 0
20.2, -90.0, 1146, 4, 1990, 8, 6, 249, 6, 45.0, 1000.0, 0
20.5, -91.1, 1146, 4, 1990, 8, 6, 249, 12, 45.0, 1000.0, 0
20.6, -92.3, 1146, 4, 1990, 8, 6, 249, 18, 50.0, 1000.0, 0
20.6, -93.6, 1146, 4, 1990, 8, 7, 250, 0, 60.0, 998.0, 0
20.7, -94.7, 1146, 4, 1990, 8, 7, 250, 6, 65.0, 990.0, 0
20.8, -95.8, 1146, 4, 1990, 8, 7, 250, 12, 75.0, 986.0, 1
20.9, -96.8, 1146, 4, 1990, 8, 7, 250, 18, 85.0, 980.0, 1
20.8, -98.1, 1146, 4, 1990, 8, 8, 251, 0, 55.0, 1000.0, 0
20.7, -99.4, 1146, 4, 1990, 8, 8, 251, 6, 50.0, 1005.0, 0
20.8, -100.8, 1146, 4, 1990, 8, 8, 251, 12, 30.0, 1009.0, 0
21.1, -102.2, 1146, 4, 1990, 8, 8, 251, 18, 25.0, 1010.0, 0
21.6, -103.4, 1146, 4, 1990, 8, 9, 252, 0, 25.0, 1010.0, 0
22.0, -104.9, 1146, 4, 1990, 8, 9, 252, 6, 20.0, 1010.0, 0
22.5, -107.0, 1146, 4, 1990, 8, 9, 252, 12, 20.0, 1010.0, 0
38.0, -23.0, 1147, 5, 1990, 8, 2, 245, 18, 30.0, 1015.0, 0
38.3, -23.0, 1147, 5, 1990, 8, 3, 246, 0, 30.0, 1013.0, 0
38.8, -23.1, 1147, 5, 1990, 8, 3, 246, 6, 30.0, 1010.0, 0
39.2, -23.3, 1147, 5, 1990, 8, 3, 246, 12, 35.0, 1009.0, 0
39.5, -23.9, 1147, 5, 1990, 8, 3, 246, 18, 40.0, 1006.0, 0
39.7, -25.3, 1147, 5, 1990, 8, 4, 247, 0, 40.0, 1005.0, 0
39.4, -27.3, 1147, 5, 1990, 8, 4, 247, 6, 35.0, 1006.0, 0
38.8, -29.0, 1147, 5, 1990, 8, 4, 247, 12, 35.0, 1006.0, 0
38.1, -30.1, 1147, 5, 1990, 8, 4, 247, 18, 30.0, 1007.0, 0
37.6, -30.8, 1147, 5, 1990, 8, 5, 248, 0, 30.0, 1007.0, 0
37.3, -31.6, 1147, 5, 1990, 8, 5, 248, 6, 30.0, 1007.0, 0
37.1, -32.5, 1147, 5, 1990, 8, 5, 248, 12, 30.0, 1007.0, 0
37.0, -33.1, 1147, 5, 1990, 8, 5, 248, 18, 25.0, 1009.0, 0
37.0, -33.4, 1147, 5, 1990, 8, 6, 249, 0, 25.0, 1010.0, 0
37.1, -33.5, 1147, 5, 1990, 8, 6, 249, 6, 25.0, 1010.0, 0
37.2, -33.5, 1147, 5, 1990, 8, 6, 249, 12, 25.0, 1010.0, 0
37.5, -33.5, 1147, 5, 1990, 8, 6, 249, 18, 25.0, 1010.0, 0
37.5, -33.7, 1147, 5, 1990, 8, 7, 250, 0, 25.0, 1010.0, 0
37.4, -33.9, 1147, 5, 1990, 8, 7, 250, 6, 25.0, 1008.0, 0
37.1, -34.2, 1147, 5, 1990, 8, 7, 250, 12, 25.0, 1008.0, 0
36.9, -34.2, 1147, 5, 1990, 8, 7, 250, 18, 25.0, 1008.0, 0
36.9, -34.0, 1147, 5, 1990, 8, 8, 251, 0, 30.0, 1007.0, 0
37.0, -33.6, 1147, 5, 1990, 8, 8, 251, 6, 30.0, 1007.0, 0
37.1, -33.0, 1147, 5, 1990, 8, 8, 251, 12, 30.0, 1007.0, 0
37.4, -32.0, 1147, 5, 1990, 8, 8, 251, 18, 35.0, 1005.0, 0
37.8, -30.8, 1147, 5, 1990, 8, 9, 252, 0, 35.0, 1004.0, 0
38.5, -29.6, 1147, 5, 1990, 8, 9, 252, 6, 40.0, 1003.0, 0
39.2, -28.6, 1147, 5, 1990, 8, 9, 252, 12, 35.0, 1005.0, 0
39.6, -28.1, 1147, 5, 1990, 8, 9, 252, 18, 35.0, 1006.0, 0
39.7, -27.7, 1147, 5, 1990, 8, 10, 253, 0, 35.0, 1006.0, 0
39.6, -27.1, 1147, 5, 1990, 8, 10, 253, 6, 35.0, 1007.0, 0
39.3, -26.1, 1147, 5, 1990, 8, 10, 253, 12, 30.0, 1009.0, 0
39.1, -25.0, 1147, 5, 1990, 8, 10, 253, 18, 30.0, 1010.0, 0
39.0, -23.8, 1147, 5, 1990, 8, 11, 254, 0, 30.0, 1010.0, 0
39.0, -22.9, 1147, 5, 1990, 8, 11, 254, 6, 30.0, 1010.0, 0
39.1, -22.0, 1147, 5, 1990, 8, 11, 254, 12, 30.0, 1010.0, 0
39.0, -21.2, 1147, 5, 1990, 8, 11, 254, 18, 30.0, 1010.0, 0
38.9, -20.5, 1147, 5, 1990, 8, 12, 255, 0, 30.0, 1010.0, 0
38.8, -19.9, 1147, 5, 1990, 8, 12, 255, 6, 30.0, 1010.0, 0
38.5, -19.3, 1147, 5, 1990, 8, 12, 255, 12, 30.0, 1010.0, 0
38.1, -18.5, 1147, 5, 1990, 8, 12, 255, 18, 25.0, 1011.0, 0
37.7, -17.8, 1147, 5, 1990, 8, 13, 256, 0, 20.0, 1012.0, 0
37.6, -17.1, 1147, 5, 1990, 8, 13, 256, 6, 20.0, 1012.0, 0
38.0, -16.6, 1147, 5, 1990, 8, 13, 256, 12, 20.0, 1014.0, 0
9.0, -32.1, 1148, 6, 1990, 8, 11, 254, 12, 25.0, 1010.0, 0
8.5, -34.0, 1148, 6, 1990, 8, 11, 254, 18, 25.0, 1009.0, 0
8.3, -36.2, 1148, 6, 1990, 8, 12, 255, 0, 30.0, 1009.0, 0
8.2, -39.0, 1148, 6, 1990, 8, 12, 255, 6, 30.0, 1009.0, 0
8.0, -42.0, 1148, 6, 1990, 8, 12, 255, 12, 30.0, 1009.0, 0
7.9, -44.6, 1148, 6, 1990, 8, 12, 255, 18, 25.0, 1010.0, 0
8.2, -46.8, 1148, 6, 1990, 8, 13, 256, 0, 15.0, 0.0, 0
8.4, -48.9, 1148, 6, 1990, 8, 13, 256, 6, 15.0, 0.0, 0
8.7, -51.1, 1148, 6, 1990, 8, 13, 256, 12, 30.0, 1010.0, 0
9.0, -53.6, 1148, 6, 1990, 8, 13, 256, 18, 35.0, 1010.0, 0
9.2, -56.0, 1148, 6, 1990, 8, 14, 257, 0, 35.0, 1009.0, 0
9.7, -59.0, 1148, 6, 1990, 8, 14, 257, 6, 35.0, 1008.0, 0
10.2, -61.3, 1148, 6, 1990, 8, 14, 257, 12, 35.0, 1007.0, 0
12.6, -45.9, 1149, 7, 1990, 8, 24, 267, 6, 25.0, 1010.0, 0
12.9, -46.9, 1149, 7, 1990, 8, 24, 267, 12, 30.0, 1009.0, 0
13.2, -48.0, 1149, 7, 1990, 8, 24, 267, 18, 30.0, 1007.0, 0
13.3, -49.0, 1149, 7, 1990, 8, 25, 268, 0, 35.0, 1005.0, 0
13.5, -50.1, 1149, 7, 1990, 8, 25, 268, 6, 40.0, 1004.0, 0
13.7, -51.2, 1149, 7, 1990, 8, 25, 268, 12, 45.0, 1002.0, 0
13.8, -52.3, 1149, 7, 1990, 8, 25, 268, 18, 50.0, 1000.0, 0
14.0, -53.3, 1149, 7, 1990, 8, 26, 269, 0, 55.0, 997.0, 0
14.2, -54.4, 1149, 7, 1990, 8, 26, 269, 6, 60.0, 993.0, 0
14.5, -55.5, 1149, 7, 1990, 8, 26, 269, 12, 65.0, 990.0, 0
15.0, -56.4, 1149, 7, 1990, 8, 26, 269, 18, 70.0, 984.0, 0
15.3, -57.0, 1149, 7, 1990, 8, 27, 270, 0, 75.0, 980.0, 1
15.9, -57.7, 1149, 7, 1990, 8, 27, 270, 6, 85.0, 973.0, 1
16.6, -58.0, 1149, 7, 1990, 8, 27, 270, 12, 90.0, 967.0, 1
17.3, -58.2, 1149, 7, 1990, 8, 27, 270, 18, 95.0, 965.0, 1
18.1, -58.2, 1149, 7, 1990, 8, 28, 271, 0, 95.0, 966.0, 1
19.0, -58.1, 1149, 7, 1990, 8, 28, 271, 6, 90.0, 969.0, 1
20.0, -58.0, 1149, 7, 1990, 8, 28, 271, 12, 85.0, 973.0, 1
21.1, -58.0, 1149, 7, 1990, 8, 28, 271, 18, 80.0, 978.0, 1
22.2, -57.8, 1149, 7, 1990, 8, 29, 272, 0, 75.0, 981.0, 1
22.9, -57.8, 1149, 7, 1990, 8, 29, 272, 6, 70.0, 984.0, 0
23.7, -57.8, 1149, 7, 1990, 8, 29, 272, 12, 75.0, 982.0, 1
24.4, -57.8, 1149, 7, 1990, 8, 29, 272, 18, 75.0, 979.0, 1
25.2, -57.8, 1149, 7, 1990, 8, 30, 273, 0, 80.0, 975.0, 1
26.0, -57.8, 1149, 7, 1990, 8, 30, 273, 6, 85.0, 972.0, 1
27.0, -57.8, 1149, 7, 1990, 8, 30, 273, 12, 90.0, 968.0, 1
27.8, -57.8, 1149, 7, 1990, 8, 30, 273, 18, 95.0, 963.0, 1
28.9, -57.7, 1149, 7, 1990, 8, 31, 274, 0, 100.0, 958.0, 2
30.3, -57.5, 1149, 7, 1990, 8, 31, 274, 6, 105.0, 956.0, 2
31.7, -57.2, 1149, 7, 1990, 8, 31, 274, 12, 100.0, 959.0, 2
33.0, -56.5, 1149, 7, 1990, 8, 31, 274, 18, 100.0, 961.0, 2
34.4, -55.6, 1149, 7, 1990, 9, 1, 274, 0, 95.0, 964.0, 1
35.6, -54.5, 1149, 7, 1990, 9, 1, 274, 6, 90.0, 967.0, 1
36.8, -53.2, 1149, 7, 1990, 9, 1, 274, 12, 85.0, 970.0, 1
38.0, -52.0, 1149, 7, 1990, 9, 1, 274, 18, 80.0, 974.0, 1
39.4, -50.9, 1149, 7, 1990, 9, 2, 275, 0, 75.0, 978.0, 1
40.7, -49.8, 1149, 7, 1990, 9, 2, 275, 6, 70.0, 982.0, 0
42.1, -48.6, 1149, 7, 1990, 9, 2, 275, 12, 65.0, 985.0, 0
43.8, -48.0, 1149, 7, 1990, 9, 2, 275, 18, 60.0, 988.0, 0
46.0, -46.5, 1149, 7, 1990, 9, 3, 276, 0, 55.0, 993.0, 0
48.5, -44.5, 1149, 7, 1990, 9, 3, 276, 6, 55.0, 997.0, 0
12.5, -35.0, 1150, 8, 1990, 8, 25, 268, 0, 25.0, 1010.0, 0
12.9, -36.1, 1150, 8, 1990, 8, 25, 268, 6, 30.0, 1009.0, 0
13.3, -37.3, 1150, 8, 1990, 8, 25, 268, 12, 30.0, 1008.0, 0
13.7, -38.5, 1150, 8, 1990, 8, 25, 268, 18, 30.0, 1008.0, 0
13.9, -39.4, 1150, 8, 1990, 8, 26, 269, 0, 30.0, 1007.0, 0
14.4, -40.0, 1150, 8, 1990, 8, 26, 269, 6, 35.0, 1005.0, 0
15.4, -40.2, 1150, 8, 1990, 8, 26, 269, 12, 35.0, 1004.0, 0
16.5, -40.3, 1150, 8, 1990, 8, 26, 269, 18, 40.0, 1003.0, 0
17.4, -40.5, 1150, 8, 1990, 8, 27, 270, 0, 40.0, 1002.0, 0
18.1, -41.0, 1150, 8, 1990, 8, 27, 270, 6, 45.0, 1001.0, 0
18.9, -41.7, 1150, 8, 1990, 8, 27, 270, 12, 45.0, 999.0, 0
20.0, -42.5, 1150, 8, 1990, 8, 27, 270, 18, 50.0, 997.0, 0
21.0, -43.2, 1150, 8, 1990, 8, 28, 271, 0, 50.0, 996.0, 0
21.7, -43.6, 1150, 8, 1990, 8, 28, 271, 6, 55.0, 994.0, 0
22.3, -44.1, 1150, 8, 1990, 8, 28, 271, 12, 55.0, 993.0, 0
22.8, -44.9, 1150, 8, 1990, 8, 28, 271, 18, 55.0, 994.0, 0
23.5, -45.7, 1150, 8, 1990, 8, 29, 272, 0, 55.0, 994.0, 0
24.4, -46.6, 1150, 8, 1990, 8, 29, 272, 6, 50.0, 995.0, 0
25.4, -47.6, 1150, 8, 1990, 8, 29, 272, 12, 45.0, 999.0, 0
26.6, -48.6, 1150, 8, 1990, 8, 29, 272, 18, 35.0, 1003.0, 0
27.9, -49.5, 1150, 8, 1990, 8, 30, 273, 0, 30.0, 1005.0, 0
29.3, -50.2, 1150, 8, 1990, 8, 30, 273, 6, 30.0, 1006.0, 0
31.0, -50.9, 1150, 8, 1990, 8, 30, 273, 12, 30.0, 1008.0, 0
32.8, -51.6, 1150, 8, 1990, 8, 30, 273, 18, 25.0, 1010.0, 0
34.4, -51.7, 1150, 8, 1990, 8, 31, 274, 0, 25.0, 1012.0, 0
36.2, -51.2, 1150, 8, 1990, 8, 31, 274, 6, 20.0, 1014.0, 0
7.2, -23.4, 1151, 9, 1990, 9, 4, 277, 0, 25.0, 1010.0, 0
7.4, -25.1, 1151, 9, 1990, 9, 4, 277, 6, 25.0, 1010.0, 0
8.4, -26.7, 1151, 9, 1990, 9, 4, 277, 12, 25.0, 1009.0, 0
9.2, -28.4, 1151, 9, 1990, 9, 4, 277, 18, 30.0, 1009.0, 0
9.7, -29.9, 1151, 9, 1990, 9, 5, 278, 0, 30.0, 1009.0, 0
9.9, -31.4, 1151, 9, 1990, 9, 5, 278, 6, 30.0, 1008.0, 0
10.0, -32.7, 1151, 9, 1990, 9, 5, 278, 12, 35.0, 1007.0, 0
10.4, -33.8, 1151, 9, 1990, 9, 5, 278, 18, 40.0, 1005.0, 0
11.3, -34.7, 1151, 9, 1990, 9, 6, 279, 0, 45.0, 1004.0, 0
12.4, -35.4, 1151, 9, 1990, 9, 6, 279, 6, 50.0, 1003.0, 0
13.5, -36.0, 1151, 9, 1990, 9, 6, 279, 12, 55.0, 1000.0, 0
14.7, -36.4, 1151, 9, 1990, 9, 6, 279, 18, 60.0, 997.0, 0
15.9, -36.8, 1151, 9, 1990, 9, 7, 280, 0, 65.0, 994.0, 0
17.2, -37.3, 1151, 9, 1990, 9, 7, 280, 6, 75.0, 983.0, 1
18.5, -37.6, 1151, 9, 1990, 9, 7, 280, 12, 85.0, 978.0, 1
19.9, -37.9, 1151, 9, 1990, 9, 7, 280, 18, 80.0, 979.0, 1
21.1, -38.2, 1151, 9, 1990, 9, 8, 281, 0, 75.0, 979.0, 1
22.2, -38.7, 1151, 9, 1990, 9, 8, 281, 6, 70.0, 985.0, 0
23.2, -39.3, 1151, 9, 1990, 9, 8, 281, 12, 65.0, 994.0, 0
24.3, -40.0, 1151, 9, 1990, 9, 8, 281, 18, 60.0, 996.0, 0
25.6, -40.7, 1151, 9, 1990, 9, 9, 282, 0, 55.0, 999.0, 0
26.8, -41.7, 1151, 9, 1990, 9, 9, 282, 6, 50.0, 1000.0, 0
27.9, -43.0, 1151, 9, 1990, 9, 9, 282, 12, 55.0, 995.0, 0
28.6, -44.2, 1151, 9, 1990, 9, 9, 282, 18, 65.0, 990.0, 0
29.0, -45.1, 1151, 9, 1990, 9, 10, 283, 0, 65.0, 987.0, 0
29.4, -45.6, 1151, 9, 1990, 9, 10, 283, 6, 65.0, 987.0, 0
29.8, -46.1, 1151, 9, 1990, 9, 10, 283, 12, 65.0, 987.0, 0
30.1, -46.6, 1151, 9, 1990, 9, 10, 283, 18, 65.0, 987.0, 0
30.6, -47.0, 1151, 9, 1990, 9, 11, 284, 0, 65.0, 987.0, 0
31.2, -47.4, 1151, 9, 1990, 9, 11, 284, 6, 75.0, 984.0, 1
31.9, -48.0, 1151, 9, 1990, 9, 11, 284, 12, 80.0, 980.0, 1
32.6, -48.7, 1151, 9, 1990, 9, 11, 284, 18, 80.0, 979.0, 1
33.1, -49.5, 1151, 9, 1990, 9, 12, 285, 0, 75.0, 979.0, 1
33.4, -50.1, 1151, 9, 1990, 9, 12, 285, 6, 75.0, 980.0, 1
33.6, -50.4, 1151, 9, 1990, 9, 12, 285, 12, 70.0, 986.0, 0
33.8, -50.6, 1151, 9, 1990, 9, 12, 285, 18, 65.0, 987.0, 0
34.1, -50.7, 1151, 9, 1990, 9, 13, 286, 0, 65.0, 987.0, 0
34.4, -50.8, 1151, 9, 1990, 9, 13, 286, 6, 65.0, 987.0, 0
34.9, -50.8, 1151, 9, 1990, 9, 13, 286, 12, 65.0, 987.0, 0
35.4, -50.6, 1151, 9, 1990, 9, 13, 286, 18, 65.0, 987.0, 0
35.8, -50.1, 1151, 9, 1990, 9, 14, 287, 0, 65.0, 987.0, 0
36.2, -49.4, 1151, 9, 1990, 9, 14, 287, 6, 65.0, 987.0, 0
36.6, -48.7, 1151, 9, 1990, 9, 14, 287, 12, 65.0, 987.0, 0
37.1, -47.9, 1151, 9, 1990, 9, 14, 287, 18, 65.0, 987.0, 0
37.8, -47.4, 1151, 9, 1990, 9, 15, 288, 0, 65.0, 987.0, 0
38.7, -47.2, 1151, 9, 1990, 9, 15, 288, 6, 65.0, 987.0, 0
39.6, -47.5, 1151, 9, 1990, 9, 15, 288, 12, 65.0, 987.0, 0
40.3, -48.0, 1151, 9, 1990, 9, 15, 288, 18, 65.0, 987.0, 0
40.5, -48.5, 1151, 9, 1990, 9, 16, 289, 0, 65.0, 987.0, 0
41.8, -47.9, 1151, 9, 1990, 9, 16, 289, 6, 60.0, 990.0, 0
43.5, -47.0, 1151, 9, 1990, 9, 16, 289, 12, 55.0, 995.0, 0
45.0, -45.5, 1151, 9, 1990, 9, 16, 289, 18, 45.0, 997.0, 0
46.5, -43.5, 1151, 9, 1990, 9, 17, 290, 0, 45.0, 1000.0, 0
48.2, -41.5, 1151, 9, 1990, 9, 17, 290, 6, 35.0, 1005.0, 0
50.0, -39.5, 1151, 9, 1990, 9, 17, 290, 12, 35.0, 1006.0, 0
14.0, -32.0, 1152, 10, 1990, 9, 21, 294, 6, 30.0, 1009.0, 0
14.5, -32.4, 1152, 10, 1990, 9, 21, 294, 12, 30.0, 1009.0, 0
15.0, -32.7, 1152, 10, 1990, 9, 21, 294, 18, 30.0, 1008.0, 0
15.6, -33.0, 1152, 10, 1990, 9, 22, 295, 0, 30.0, 1007.0, 0
16.1, -33.2, 1152, 10, 1990, 9, 22, 295, 6, 30.0, 1007.0, 0
16.7, -33.4, 1152, 10, 1990, 9, 22, 295, 12, 30.0, 1007.0, 0
17.4, -33.4, 1152, 10, 1990, 9, 22, 295, 18, 30.0, 1007.0, 0
17.9, -33.5, 1152, 10, 1990, 9, 23, 296, 0, 30.0, 1009.0, 0
18.2, -33.6, 1152, 10, 1990, 9, 23, 296, 6, 30.0, 1009.0, 0
18.5, -33.8, 1152, 10, 1990, 9, 23, 296, 12, 30.0, 1009.0, 0
18.7, -34.0, 1152, 10, 1990, 9, 23, 296, 18, 30.0, 1009.0, 0
19.0, -34.1, 1152, 10, 1990, 9, 24, 297, 0, 30.0, 1008.0, 0
19.1, -34.1, 1152, 10, 1990, 9, 24, 297, 6, 30.0, 1007.0, 0
