Date,ActiveJobs,StageoutPilots,CSC108,Backfill,Unusable,CSC108Diff,CSC108Ratio
1450133756000,6.0,0.0,1621.0,6917.0,0.0,5296.0,0.18985711
1450134364000,5.0,0.0,1321.0,1461.0,0.0,140.0,0.47483826
1450134968000,4.0,0.0,1021.0,6903.0,0.0,5882.0,0.12884906
1450135569000,3.0,0.0,721.0,8426.0,0.0,7705.0,0.078823656
1450136177000,3.0,0.0,721.0,9153.0,0.0,8432.0,0.073020056
1450136783000,2.0,0.0,421.0,11616.0,0.0,11195.0,0.03497549
1450137384000,1.0,0.0,121.0,12194.0,0.0,12073.0,0.009825416
1450137993000,1.0,0.0,121.0,12804.0,0.0,12683.0,0.009361702
1450138604000,0.0,0.0,0.0,0.0,13830.0,0.0,NaN
1450139215000,0.0,0.0,0.0,19.0,11413.0,19.0,0.0
1450139816000,1.0,0.0,19.0,0.0,13116.0,-19.0,1.0
1450140418000,1.0,0.0,19.0,16.0,13286.0,-3.0,0.54285717
1450141019000,1.0,0.0,19.0,16.0,13286.0,-3.0,0.54285717
1450141628000,1.0,0.0,19.0,4.0,13834.0,-15.0,0.82608694
1450142229000,1.0,0.0,19.0,14.0,14562.0,-5.0,0.57575756
1450142839000,2.0,0.0,35.0,7.0,15696.0,-28.0,0.8333333
1450143440000,2.0,0.0,35.0,1.0,0.0,-34.0,0.9722222
1450144158000,2.0,0.0,35.0,10.0,0.0,-25.0,0.7777778
1450144782000,3.0,0.0,63.0,0.0,0.0,-63.0,1.0
1450145393000,5.0,0.0,96.0,0.0,0.0,-96.0,1.0
1450145994000,5.0,0.0,96.0,5.0,0.0,-91.0,0.95049506
1450146595000,7.0,0.0,151.0,0.0,0.0,-151.0,1.0
1450147197000,7.0,0.0,151.0,2.0,0.0,-149.0,0.9869281
1450147806000,6.0,0.0,135.0,2.0,0.0,-133.0,0.98540145
1450148413000,6.0,0.0,135.0,8.0,0.0,-127.0,0.9440559
1450149015000,6.0,0.0,135.0,7.0,0.0,-128.0,0.9507042
1450149616000,4.0,0.0,88.0,46.0,0.0,-42.0,0.6567164
1450150222000,5.0,0.0,134.0,0.0,0.0,-134.0,1.0
1450150850000,6.0,0.0,166.0,7.0,0.0,-159.0,0.95953757
1450151457000,5.0,0.0,151.0,36.0,0.0,-115.0,0.80748665
1450152067000,4.0,0.0,111.0,3.0,0.0,-108.0,0.9736842
1450152670000,6.0,0.0,144.0,0.0,0.0,-144.0,1.0
1450153271000,6.0,0.0,144.0,0.0,0.0,-144.0,1.0
1450153872000,6.0,0.0,144.0,1.0,0.0,-143.0,0.99310344
1450154474000,7.0,0.0,161.0,0.0,0.0,-161.0,1.0
1450155089000,5.0,0.0,100.0,7.0,0.0,-93.0,0.93457943
1450155708000,5.0,0.0,98.0,35.0,0.0,-63.0,0.7368421
1450156334000,4.0,0.0,69.0,8.0,0.0,-61.0,0.8961039
1450156971000,4.0,0.0,69.0,8.0,0.0,-61.0,0.8961039
1450157622000,3.0,0.0,91.0,2.0,0.0,-89.0,0.97849464
1450158224000,3.0,0.0,91.0,18.0,0.0,-73.0,0.8348624
1450158825000,6.0,0.0,140.0,37.0,0.0,-103.0,0.79096043
1450159429000,6.0,0.0,142.0,0.0,0.0,-142.0,1.0
1450160035000,7.0,0.0,184.0,6.0,0.0,-178.0,0.96842104
1450160641000,6.0,0.0,165.0,55.0,0.0,-110.0,0.75
1450161251000,7.0,0.0,225.0,0.0,0.0,-225.0,1.0
1450161852000,7.0,0.0,225.0,0.0,0.0,-225.0,1.0
1450162454000,6.0,0.0,170.0,61.0,0.0,-109.0,0.73593074
1450163060000,5.0,0.0,153.0,18.0,0.0,-135.0,0.8947368
1450163721000,4.0,0.0,136.0,106.0,0.0,-30.0,0.56198347
1450164333000,5.0,0.0,262.0,91.0,0.0,-171.0,0.7422096
1450164938000,6.0,0.0,277.0,41.0,0.0,-236.0,0.8710692
1450165540000,5.0,0.0,281.0,19.0,0.0,-262.0,0.93666667
1450166145000,5.0,0.0,281.0,131.0,0.0,-150.0,0.68203884
1450166756000,4.0,0.0,221.0,79.0,0.0,-142.0,0.7366667
1450167359000,5.0,0.0,300.0,32.0,0.0,-268.0,0.90361446
1450167964000,6.0,0.0,332.0,0.0,0.0,-332.0,1.0
1450168573000,6.0,0.0,332.0,0.0,0.0,-332.0,1.0
1450169183000,5.0,0.0,266.0,66.0,0.0,-200.0,0.8012048
1450169784000,4.0,0.0,191.0,11.0,0.0,-180.0,0.94554454
1450170393000,4.0,0.0,250.0,80.0,0.0,-170.0,0.75757575
1450171117000,4.0,0.0,236.0,39.0,0.0,-197.0,0.85818183
1450171720000,5.0,0.0,252.0,89.0,0.0,-163.0,0.73900294
1450172323000,5.0,0.0,252.0,62.0,0.0,-190.0,0.80254775
1450172934000,5.0,0.0,262.0,765.0,0.0,503.0,0.25511196
1450173559000,5.0,0.0,305.0,2329.0,0.0,2024.0,0.11579347
1450174171000,4.0,0.0,216.0,4701.0,0.0,4485.0,0.043929227
1450174772000,4.0,0.0,216.0,5321.0,0.0,5105.0,0.039010294
1450175374000,5.0,0.0,516.0,14198.0,0.0,13682.0,0.035068642
1450175981000,5.0,0.0,742.0,15260.0,0.0,14518.0,0.046369202
1450176586000,5.0,0.0,991.0,15075.0,0.0,14084.0,0.06168306
1450177210000,4.0,0.0,975.0,16146.0,0.0,15171.0,0.056947608
1450246074000,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1450246937000,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1450247555000,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1450248402000,0.0,0.0,0.0,0.0,0.0,0.0,NaN
1450249466000,0.0,0.0,0.0,0.0,0.0,0.0,NaN
1450250117000,0.0,0.0,0.0,0.0,0.0,0.0,NaN
1450250828000,0.0,0.0,0.0,0.0,0.0,0.0,NaN
1450251950000,0.0,0.0,0.0,0.0,0.0,0.0,NaN
1450252574000,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1450253448000,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1450254395000,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1450255270000,0.0,0.0,0.0,10.0,0.0,10.0,0.0
1450256331000,0.0,0.0,0.0,42.0,0.0,42.0,0.0
1450256932000,2.0,0.0,42.0,0.0,0.0,-42.0,1.0
1450257534000,2.0,0.0,42.0,0.0,0.0,-42.0,1.0
1450258142000,2.0,0.0,42.0,0.0,0.0,-42.0,1.0
1450258743000,2.0,0.0,42.0,0.0,0.0,-42.0,1.0
1450259353000,2.0,0.0,42.0,0.0,0.0,-42.0,1.0
1450259958000,2.0,0.0,42.0,0.0,0.0,-42.0,1.0
1450260559000,2.0,0.0,42.0,0.0,0.0,-42.0,1.0
1450261160000,2.0,0.0,42.0,0.0,0.0,-42.0,1.0
1450261762000,2.0,0.0,35.0,7.0,0.0,-28.0,0.8333333
1450262377000,2.0,0.0,30.0,12.0,0.0,-18.0,0.71428573
1450262979000,2.0,0.0,30.0,0.0,0.0,-30.0,1.0
1450263583000,2.0,0.0,30.0,0.0,0.0,-30.0,1.0
1450264185000,2.0,0.0,30.0,8.0,0.0,-22.0,0.7894737
1450264786000,2.0,0.0,30.0,8.0,0.0,-22.0,0.7894737
1450265387000,2.0,0.0,30.0,8.0,0.0,-22.0,0.7894737
1450265989000,2.0,0.0,30.0,8.0,0.0,-22.0,0.7894737
1450266591000,2.0,0.0,30.0,7.0,0.0,-23.0,0.8108108
1450267203000,2.0,0.0,30.0,7.0,0.0,-23.0,0.8108108
1450267805000,2.0,0.0,30.0,7.0,0.0,-23.0,0.8108108
1450268406000,2.0,0.0,30.0,7.0,0.0,-23.0,0.8108108
1450269011000,2.0,0.0,30.0,7.0,0.0,-23.0,0.8108108
1450269612000,2.0,0.0,30.0,5.0,0.0,-25.0,0.85714287
1450270228000,2.0,0.0,30.0,6.0,0.0,-24.0,0.8333333
1450270829000,2.0,0.0,30.0,6.0,0.0,-24.0,0.8333333
1450271431000,2.0,0.0,30.0,3.0,0.0,-27.0,0.90909094
1450272032000,1.0,0.0,15.0,11.0,0.0,-4.0,0.5769231
1450272970000,2.0,0.0,41.0,0.0,0.0,-41.0,1.0
1450273833000,2.0,0.0,41.0,0.0,0.0,-41.0,1.0
1450274442000,2.0,0.0,41.0,0.0,0.0,-41.0,1.0
1450275054000,3.0,0.0,56.0,0.0,0.0,-56.0,1.0
1450275705000,3.0,0.0,56.0,1.0,0.0,-55.0,0.98245615
1450276375000,3.0,0.0,56.0,1.0,0.0,-55.0,0.98245615
1450277205000,2.0,0.0,41.0,0.0,0.0,-41.0,1.0
1450277891000,2.0,0.0,30.0,18.0,0.0,-12.0,0.625
1450278495000,4.0,0.0,63.0,10.0,0.0,-53.0,0.8630137
1450279097000,4.0,0.0,63.0,0.0,0.0,-63.0,1.0
1450279699000,4.0,0.0,63.0,13.0,0.0,-50.0,0.82894737
1450280302000,3.0,0.0,48.0,3.0,0.0,-45.0,0.9411765
1450280903000,3.0,0.0,48.0,1.0,0.0,-47.0,0.97959185
1450281513000,3.0,0.0,48.0,4.0,0.0,-44.0,0.9230769
1450282114000,3.0,0.0,48.0,9.0,0.0,-39.0,0.84210527
1450282755000,3.0,0.0,48.0,23.0,0.0,-25.0,0.6760563
1450283385000,1.0,0.0,15.0,13.0,0.0,-2.0,0.53571427
1450283990000,1.0,0.0,15.0,10.0,0.0,-5.0,0.6
1450284591000,1.0,0.0,15.0,10.0,0.0,-5.0,0.6
1450285194000,1.0,0.0,15.0,4.0,0.0,-11.0,0.7894737
1450285795000,1.0,0.0,15.0,5.0,0.0,-10.0,0.75
1450286400000,1.0,0.0,15.0,4.0,0.0,-11.0,0.7894737
1450287005000,1.0,0.0,15.0,12.0,0.0,-3.0,0.5555556
1450287606000,1.0,0.0,15.0,1.0,0.0,-14.0,0.9375
1450288207000,1.0,0.0,15.0,3.0,0.0,-12.0,0.8333333
1450288827000,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1450289489000,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1450290436000,1.0,0.0,15.0,1.0,0.0,-14.0,0.9375
1450291042000,1.0,0.0,15.0,0.0,0.0,-15.0,1.0
1450291707000,1.0,0.0,15.0,9.0,0.0,-6.0,0.625
1450292667000,2.0,0.0,30.0,4.0,0.0,-26.0,0.88235295
1450293293000,2.0,0.0,30.0,3.0,0.0,-27.0,0.90909094
1450294053000,3.0,0.0,45.0,8.0,0.0,-37.0,0.8490566
1450294664000,3.0,0.0,45.0,0.0,0.0,-45.0,1.0
1450295525000,2.0,0.0,30.0,12.0,0.0,-18.0,0.71428573
1450296154000,2.0,0.0,30.0,2.0,0.0,-28.0,0.9375
1450296789000,3.0,0.0,45.0,2.0,0.0,-43.0,0.9574468
1450297417000,4.0,0.0,60.0,0.0,0.0,-60.0,1.0
1450298036000,3.0,0.0,45.0,11.0,0.0,-34.0,0.8035714
1450298641000,3.0,0.0,45.0,4.0,0.0,-41.0,0.9183673
1450299249000,2.0,0.0,30.0,11.0,0.0,-19.0,0.73170733
1450299853000,2.0,0.0,30.0,3.0,0.0,-27.0,0.90909094
1450300454000,3.0,0.0,45.0,20.0,0.0,-25.0,0.6923077
1450301068000,3.0,0.0,45.0,0.0,0.0,-45.0,1.0
1450301672000,2.0,0.0,30.0,9.0,0.0,-21.0,0.7692308
1450302284000,1.0,0.0,15.0,1.0,0.0,-14.0,0.9375
1450302892000,1.0,0.0,15.0,0.0,0.0,-15.0,1.0
1450303500000,2.0,0.0,30.0,0.0,0.0,-30.0,1.0
1450304101000,3.0,0.0,45.0,4.0,0.0,-41.0,0.9183673
1450304702000,3.0,0.0,45.0,1.0,0.0,-44.0,0.9782609
1450305321000,2.0,0.0,30.0,7.0,0.0,-23.0,0.8108108
1450305934000,3.0,0.0,46.0,15.0,0.0,-31.0,0.75409836
1450306535000,3.0,0.0,46.0,0.0,0.0,-46.0,1.0
1450307141000,3.0,0.0,46.0,11.0,0.0,-35.0,0.80701756
1450307762000,3.0,0.0,46.0,8.0,0.0,-38.0,0.8518519
1450308364000,3.0,0.0,46.0,9.0,0.0,-37.0,0.8363636
1450308979000,2.0,0.0,31.0,9.0,0.0,-22.0,0.775
1450309581000,2.0,0.0,39.0,17.0,0.0,-22.0,0.6964286
1450310193000,3.0,0.0,54.0,6.0,0.0,-48.0,0.9
1450310832000,2.0,0.0,38.0,52.0,0.0,14.0,0.42222223
1450311433000,3.0,0.0,57.0,7.0,0.0,-50.0,0.890625
1450312043000,3.0,0.0,57.0,16.0,0.0,-41.0,0.7808219
1450312652000,3.0,0.0,57.0,10.0,0.0,-47.0,0.8507463
1450313257000,3.0,0.0,57.0,2.0,0.0,-55.0,0.9661017
1450313861000,3.0,0.0,57.0,14.0,0.0,-43.0,0.8028169
1450314462000,3.0,0.0,57.0,2.0,0.0,-55.0,0.9661017
1450315073000,1.0,0.0,19.0,0.0,0.0,-19.0,1.0
1450315686000,2.0,0.0,37.0,1.0,0.0,-36.0,0.9736842
1450316297000,1.0,0.0,18.0,13.0,0.0,-5.0,0.58064514
1450316899000,1.0,0.0,18.0,10.0,0.0,-8.0,0.64285713
1450317503000,1.0,0.0,18.0,1.0,0.0,-17.0,0.94736844
1450318106000,1.0,0.0,18.0,16.0,0.0,-2.0,0.5294118
1450318708000,1.0,0.0,18.0,12.0,0.0,-6.0,0.6
1450319309000,1.0,0.0,18.0,0.0,0.0,-18.0,1.0
1450319910000,1.0,0.0,18.0,6.0,0.0,-12.0,0.75
1450320512000,1.0,0.0,18.0,2.0,0.0,-16.0,0.9
1450321120000,1.0,0.0,15.0,11.0,0.0,-4.0,0.5769231
1450321722000,1.0,0.0,15.0,7.0,0.0,-8.0,0.6818182
1450322332000,1.0,0.0,15.0,7.0,0.0,-8.0,0.6818182
1450322934000,3.0,0.0,45.0,1.0,0.0,-44.0,0.9782609
1450323645000,3.0,0.0,45.0,2.0,0.0,-43.0,0.9574468
1450324246000,4.0,0.0,60.0,13.0,0.0,-47.0,0.82191783
1450324861000,4.0,0.0,60.0,13.0,0.0,-47.0,0.82191783
1450325477000,4.0,0.0,60.0,2.0,0.0,-58.0,0.9677419
1450326080000,4.0,0.0,60.0,14.0,182.0,-46.0,0.8108108
1450326682000,3.0,0.0,45.0,12.0,0.0,-33.0,0.7894737
1450327284000,4.0,0.0,71.0,0.0,34.0,-71.0,1.0
1450327895000,4.0,0.0,71.0,4.0,182.0,-67.0,0.94666666
1450328499000,2.0,0.0,41.0,2.0,230.0,-39.0,0.95348835
1450329101000,2.0,0.0,41.0,0.0,520.0,-41.0,1.0
1450329704000,1.0,0.0,26.0,0.0,1615.0,-26.0,1.0
1450330313000,1.0,0.0,26.0,11.0,1616.0,-15.0,0.7027027
1450330919000,1.0,0.0,26.0,17.0,0.0,-9.0,0.60465115
1450331520000,1.0,0.0,26.0,17.0,0.0,-9.0,0.60465115
1450332148000,1.0,0.0,17.0,0.0,0.0,-17.0,1.0
1450332749000,1.0,0.0,17.0,8.0,0.0,-9.0,0.68
1450333358000,1.0,0.0,17.0,2.0,0.0,-15.0,0.8947368
1450333959000,1.0,0.0,17.0,0.0,0.0,-17.0,1.0
1450334563000,1.0,0.0,17.0,14.0,0.0,-3.0,0.5483871
1450335164000,1.0,0.0,17.0,14.0,0.0,-3.0,0.5483871
1450335765000,1.0,0.0,17.0,14.0,0.0,-3.0,0.5483871
1450336370000,1.0,0.0,17.0,2.0,0.0,-15.0,0.8947368
1450337129000,1.0,0.0,17.0,2.0,0.0,-15.0,0.8947368
1450337760000,2.0,0.0,32.0,11.0,0.0,-21.0,0.74418604
1450338529000,2.0,0.0,32.0,11.0,0.0,-21.0,0.74418604
1450339319000,2.0,0.0,32.0,11.0,0.0,-21.0,0.74418604
1450339922000,2.0,0.0,32.0,1.0,0.0,-31.0,0.969697
1450340530000,2.0,0.0,32.0,1.0,0.0,-31.0,0.969697
1450341213000,2.0,0.0,32.0,3.0,0.0,-29.0,0.9142857
1450341857000,1.0,0.0,15.0,17.0,0.0,2.0,0.46875
1450342471000,1.0,0.0,15.0,4.0,0.0,-11.0,0.7894737
1450343085000,1.0,0.0,15.0,3.0,0.0,-12.0,0.8333333
1450343694000,2.0,0.0,30.0,12.0,0.0,-18.0,0.71428573
1450344295000,2.0,0.0,30.0,12.0,0.0,-18.0,0.71428573
1450344896000,2.0,0.0,30.0,0.0,0.0,-30.0,1.0
1450345507000,2.0,0.0,30.0,0.0,0.0,-30.0,1.0
1450346108000,2.0,0.0,30.0,0.0,0.0,-30.0,1.0
1450346709000,2.0,0.0,30.0,1.0,0.0,-29.0,0.9677419
1450347311000,3.0,0.0,45.0,24.0,0.0,-21.0,0.65217394
1450347922000,3.0,0.0,53.0,2.0,0.0,-51.0,0.96363634
1450348524000,3.0,0.0,53.0,4.0,0.0,-49.0,0.9298246
1450349136000,3.0,0.0,53.0,7.0,0.0,-46.0,0.8833333
1450349737000,3.0,0.0,53.0,7.0,0.0,-46.0,0.8833333
1450350338000,3.0,0.0,53.0,7.0,0.0,-46.0,0.8833333
1450350940000,3.0,0.0,53.0,7.0,0.0,-46.0,0.8833333
1450351556000,3.0,0.0,53.0,7.0,0.0,-46.0,0.8833333
1450352157000,2.0,0.0,38.0,14.0,0.0,-24.0,0.7307692
1450352759000,1.0,0.0,15.0,11.0,0.0,-4.0,0.5769231
1450353360000,1.0,0.0,15.0,3.0,0.0,-12.0,0.8333333
1450353963000,0.0,0.0,0.0,8.0,0.0,8.0,0.0
1450354565000,1.0,0.0,15.0,17.0,0.0,2.0,0.46875
1450355169000,2.0,0.0,32.0,0.0,0.0,-32.0,1.0
1450355771000,2.0,0.0,32.0,0.0,0.0,-32.0,1.0
1450356372000,2.0,0.0,32.0,0.0,0.0,-32.0,1.0
1450356987000,2.0,0.0,32.0,1.0,0.0,-31.0,0.969697
1450357783000,2.0,0.0,32.0,32.0,0.0,0.0,0.5
1450358384000,3.0,0.0,64.0,0.0,0.0,-64.0,1.0
1450358989000,2.0,0.0,49.0,15.0,0.0,-34.0,0.765625
1450359597000,3.0,0.0,64.0,4.0,0.0,-60.0,0.9411765
1450360199000,3.0,0.0,86.0,0.0,0.0,-86.0,1.0
1450360800000,3.0,0.0,86.0,9.0,0.0,-77.0,0.9052632
1450361402000,3.0,0.0,86.0,6.0,0.0,-80.0,0.9347826
1450362003000,3.0,0.0,86.0,6.0,0.0,-80.0,0.9347826
1450362613000,4.0,0.0,89.0,4.0,0.0,-85.0,0.9569892
1450363214000,3.0,0.0,57.0,22.0,0.0,-35.0,0.721519
1450363824000,3.0,0.0,57.0,26.0,0.0,-31.0,0.686747
1450364425000,3.0,0.0,57.0,11.0,0.0,-46.0,0.8382353
1450365026000,2.0,0.0,15.0,5.0,0.0,-10.0,0.75
1450365628000,2.0,0.0,15.0,1.0,0.0,-14.0,0.9375
1450366229000,2.0,0.0,15.0,16.0,0.0,1.0,0.48387095
1450366843000,2.0,0.0,15.0,37.0,0.0,22.0,0.28846154
1450367448000,1.0,0.0,12.0,0.0,0.0,-12.0,1.0
1450368049000,1.0,0.0,12.0,0.0,0.0,-12.0,1.0
1450368650000,1.0,0.0,12.0,1.0,0.0,-11.0,0.9230769
1450369252000,1.0,0.0,12.0,3.0,0.0,-9.0,0.8
1450369853000,0.0,0.0,0.0,13.0,0.0,13.0,0.0
1450370454000,0.0,0.0,0.0,6.0,0.0,6.0,0.0
1450371056000,0.0,0.0,0.0,20.0,0.0,20.0,0.0
1450371660000,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1450372262000,1.0,0.0,15.0,3.0,0.0,-12.0,0.8333333
1450372914000,2.0,0.0,30.0,9.0,0.0,-21.0,0.7692308
1450373611000,3.0,0.0,64.0,1.0,0.0,-63.0,0.9846154
1450374582000,3.0,0.0,64.0,17.0,0.0,-47.0,0.79012346
1450375187000,4.0,0.0,81.0,12.0,0.0,-69.0,0.87096775
1450375809000,4.0,0.0,81.0,25.0,0.0,-56.0,0.7641509
1450376411000,4.0,0.0,81.0,18.0,0.0,-63.0,0.8181818
1450377016000,4.0,0.0,81.0,5.0,0.0,-76.0,0.94186044
1450377617000,3.0,0.0,66.0,6.0,0.0,-60.0,0.9166667
1450378250000,3.0,0.0,66.0,9.0,0.0,-57.0,0.88
1450378890000,2.0,0.0,32.0,7.0,0.0,-25.0,0.82051283
1450379498000,2.0,0.0,32.0,9.0,0.0,-23.0,0.7804878
1450380100000,1.0,0.0,15.0,21.0,0.0,6.0,0.41666666
1450380702000,1.0,0.0,15.0,0.0,0.0,-15.0,1.0
1450381309000,1.0,0.0,15.0,35.0,0.0,20.0,0.3
1450381955000,2.0,0.0,46.0,0.0,0.0,-46.0,1.0
1450382557000,2.0,0.0,50.0,1.0,0.0,-49.0,0.98039216
1450383167000,2.0,0.0,50.0,8.0,0.0,-42.0,0.86206895
1450383779000,2.0,0.0,50.0,10.0,0.0,-40.0,0.8333333
1450384387000,2.0,0.0,50.0,18.0,0.0,-32.0,0.7352941
1450384989000,2.0,0.0,50.0,58.0,0.0,8.0,0.46296296
1450385590000,2.0,0.0,50.0,62.0,0.0,12.0,0.44642857
1450386206000,2.0,0.0,50.0,19.0,0.0,-31.0,0.7246377
1450386821000,4.0,0.0,82.0,51.0,0.0,-31.0,0.6165413
1450387424000,2.0,0.0,32.0,133.0,0.0,101.0,0.19393939
1450388026000,2.0,0.0,32.0,5.0,0.0,-27.0,0.8648649
1450388635000,2.0,0.0,32.0,63.0,0.0,31.0,0.33684212
1450389243000,2.0,0.0,32.0,16.0,0.0,-16.0,0.6666667
1450389852000,3.0,0.0,48.0,0.0,0.0,-48.0,1.0
1450390472000,3.0,0.0,48.0,3.0,0.0,-45.0,0.9411765
1450391074000,3.0,0.0,48.0,4.0,0.0,-44.0,0.9230769
1450391676000,2.0,0.0,31.0,33.0,0.0,2.0,0.484375
1450392290000,1.0,0.0,16.0,34.0,0.0,18.0,0.32
1450392901000,1.0,0.0,16.0,5.0,0.0,-11.0,0.7619048
1450393508000,1.0,0.0,16.0,30.0,0.0,14.0,0.3478261
1450394109000,2.0,0.0,35.0,43.0,0.0,8.0,0.44871795
1450394717000,1.0,0.0,19.0,33.0,0.0,14.0,0.3653846
1450395324000,1.0,0.0,19.0,28.0,0.0,9.0,0.40425533
1450395925000,2.0,0.0,37.0,45.0,0.0,8.0,0.4512195
1450396537000,2.0,0.0,37.0,11.0,0.0,-26.0,0.7708333
1450397138000,2.0,0.0,37.0,2.0,0.0,-35.0,0.94871795
1450397740000,3.0,0.0,52.0,21.0,0.0,-31.0,0.7123288
1450398516000,4.0,0.0,69.0,0.0,0.0,-69.0,1.0
1450399118000,3.0,0.0,50.0,24.0,0.0,-26.0,0.6756757
1450399719000,3.0,0.0,50.0,55.0,0.0,5.0,0.47619048
1450400323000,3.0,0.0,50.0,14.0,0.0,-36.0,0.78125
1450400924000,3.0,0.0,47.0,30.0,0.0,-17.0,0.6103896
1450401526000,3.0,0.0,47.0,123.0,0.0,76.0,0.2764706
1450402127000,4.0,0.0,129.0,115.0,0.0,-14.0,0.52868855
1450402743000,3.0,0.0,114.0,154.0,0.0,40.0,0.42537314
1450403346000,3.0,0.0,114.0,103.0,0.0,-11.0,0.5253456
1450403954000,2.0,0.0,97.0,40.0,0.0,-57.0,0.7080292
1450404555000,2.0,0.0,97.0,6.0,0.0,-91.0,0.94174755
1450405165000,2.0,0.0,97.0,3.0,0.0,-94.0,0.97
1450405767000,1.0,0.0,82.0,214.0,0.0,132.0,0.27702704
1450406369000,1.0,0.0,82.0,58.0,0.0,-24.0,0.5857143
1450406971000,2.0,0.0,140.0,64.0,0.0,-76.0,0.6862745
1450407576000,1.0,0.0,58.0,72.0,0.0,14.0,0.44615385
1450408178000,2.0,0.0,73.0,405.0,0.0,332.0,0.15271966
1450408822000,2.0,0.0,73.0,4534.0,0.0,4461.0,0.015845453
1450409424000,2.0,0.0,73.0,8568.0,0.0,8495.0,0.008448096
1450410032000,2.0,0.0,73.0,0.0,10205.0,-73.0,1.0
1450410634000,3.0,0.0,93.0,0.0,11557.0,-93.0,1.0
1450411236000,3.0,0.0,93.0,7.0,12860.0,-86.0,0.93
1450411837000,2.0,0.0,35.0,45.0,13278.0,10.0,0.4375
1450412443000,2.0,0.0,35.0,1.0,16166.0,-34.0,0.9722222
1450413053000,2.0,0.0,35.0,13.0,0.0,-22.0,0.7291667
1450413661000,2.0,0.0,35.0,56.0,0.0,21.0,0.3846154
1450414266000,2.0,0.0,35.0,56.0,0.0,21.0,0.3846154
1450414867000,2.0,0.0,35.0,56.0,0.0,21.0,0.3846154
1450415468000,1.0,0.0,15.0,76.0,0.0,61.0,0.16483517
1450416079000,1.0,0.0,15.0,0.0,0.0,-15.0,1.0
1450416681000,1.0,0.0,15.0,4.0,0.0,-11.0,0.7894737
1450417296000,1.0,0.0,15.0,0.0,0.0,-15.0,1.0
1450417907000,0.0,0.0,0.0,19.0,0.0,19.0,0.0
1450418542000,0.0,0.0,0.0,19.0,0.0,19.0,0.0
1450419144000,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1450419750000,0.0,0.0,0.0,50.0,0.0,50.0,0.0
1450420351000,1.0,0.0,34.0,8.0,0.0,-26.0,0.8095238
1450420952000,1.0,0.0,34.0,13.0,0.0,-21.0,0.7234042
1450421564000,1.0,0.0,34.0,21.0,0.0,-13.0,0.6181818
1450422165000,1.0,0.0,34.0,9.0,0.0,-25.0,0.7906977
1450422773000,1.0,0.0,34.0,29.0,0.0,-5.0,0.53968257
1450423640000,1.0,0.0,34.0,21.0,0.0,-13.0,0.6181818
1450424241000,2.0,0.0,55.0,32.0,0.0,-23.0,0.6321839
1450424851000,2.0,0.0,55.0,32.0,0.0,-23.0,0.6321839
1450425452000,2.0,0.0,52.0,3.0,0.0,-49.0,0.94545454
1450426054000,2.0,0.0,52.0,35.0,0.0,-17.0,0.59770113
1450426656000,2.0,0.0,52.0,3.0,0.0,-49.0,0.94545454
1450427261000,2.0,0.0,52.0,1.0,0.0,-51.0,0.9811321
1450427863000,2.0,0.0,52.0,26.0,0.0,-26.0,0.6666667
1450428464000,2.0,0.0,52.0,21.0,0.0,-31.0,0.7123288
1450429078000,1.0,0.0,31.0,34.0,0.0,3.0,0.47692308
1450429680000,1.0,0.0,31.0,34.0,0.0,3.0,0.47692308
1450430281000,1.0,0.0,31.0,33.0,0.0,2.0,0.484375
1450430882000,0.0,0.0,0.0,14.0,0.0,14.0,0.0
1450431484000,0.0,0.0,0.0,12.0,0.0,12.0,0.0
1450432085000,0.0,0.0,0.0,7.0,0.0,7.0,0.0
1450432698000,0.0,0.0,0.0,0.0,0.0,0.0,NaN
1450433309000,0.0,0.0,0.0,0.0,0.0,0.0,NaN
1450433911000,0.0,0.0,0.0,36.0,0.0,36.0,0.0
1450434512000,0.0,0.0,0.0,36.0,0.0,36.0,0.0
1450435113000,0.0,0.0,0.0,22.0,0.0,22.0,0.0
1450435715000,0.0,0.0,0.0,28.0,0.0,28.0,0.0
1450436717000,1.0,0.0,22.0,28.0,0.0,6.0,0.44
1450437323000,3.0,0.0,67.0,1.0,0.0,-66.0,0.9852941
1450437925000,3.0,0.0,67.0,1.0,0.0,-66.0,0.9852941
1450438529000,3.0,0.0,67.0,0.0,0.0,-67.0,1.0
1450439130000,3.0,0.0,67.0,0.0,0.0,-67.0,1.0
1450439821000,3.0,0.0,67.0,0.0,0.0,-67.0,1.0
1450440436000,4.0,0.0,82.0,0.0,0.0,-82.0,1.0
1450441037000,5.0,0.0,122.0,2.0,0.0,-120.0,0.983871
1450441638000,5.0,0.0,122.0,2.0,0.0,-120.0,0.983871
1450442240000,3.0,0.0,72.0,61.0,0.0,-11.0,0.5413534
1450442841000,2.0,0.0,55.0,36.0,0.0,-19.0,0.6043956
